YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M
2023,5,15,10,2.33,3.28,4.31,278.42,377.17,39,1.28,6.55,15.74,3.3,9.52,7.08,45.62,0.03,72.23,4.05,232.75,7.709798452,232.88
2023,5,15,11,2.29,3.63,4.64,276.4,419.23,39.54,1.4,7.3,16.3,4.15,10.23,7.45,46.38,0.11,72.21,4.86,227.61,9.251758142,227.74
2023,5,15,12,2.54,3.65,4.71,313.8,417.33,43.86,1.56,8.25,15.91,5.15,10.53,7.87,50.38,0.35,72.2,5.01,226.52,9.537306233,226.7
2023,5,15,13,2.47,3.5,4.5,302.9,401.25,42.3,1.48,7.5,15.22,5.66,10.44,8.18,54.38,0.69,72.17,4.87,225.33,9.270794682,225.46
2023,5,15,14,2.38,3.1,4.04,288.52,358.08,40.01,1.27,6.48,14.76,6.05,10.4,8.36,57.56,0.78,72.14,4.76,223.74,9.061392748,223.9
2023,5,15,15,1.65,2.42,3.36,199.67,276.88,27.55,0.73,3.73,14.17,6.25,10.21,8.48,60.69,0.83,72.12,4.64,222.55,8.832954276,222.59
2023,5,15,16,1.09,1.65,2.49,126.65,187.15,17.21,0.32,1.58,13.04,6.44,9.73,8.67,66.31,0.85,72.11,4.21,221.09,8.014383082,221.19
2023,5,15,17,0.65,0.84,1.51,72.3,93.52,9.23,0.09,0.42,11.79,6.63,9.21,8.79,73.12,0.9,72.11,3.59,219.52,6.83411764,219.61
2023,5,15,18,0.14,0.16,0.47,15.1,17.55,2.07,0.01,0.02,10.37,7.08,8.73,9.09,83.19,0.83,72.13,2.57,216.59,4.892390622,216.72
2023,5,15,19,0,0,0,0,0,0,0,0,9.41,7.58,8.5,9.46,92.19,1.01,72.18,1.71,211.95,3.255248235,211.97
2023,5,15,20,0,0,0,0,0,0,0,0,9.12,7.61,8.37,9.4,94,1.01,72.25,1.73,213.76,3.293321314,213.64
2023,5,15,21,0,0,0,0,0,0,0,0,8.92,7.52,8.22,9.34,94.62,0.72,72.3,1.63,216.59,3.10295592,216.87
2023,5,15,22,0,0,0,0,0,0,0,0,8.55,7.44,8,9.28,96.62,0.44,72.32,1.17,217.94,2.227275108,217.68
2023,5,15,23,0,0,0,0,0,0,0,0,7.84,7.12,7.48,9.09,98.94,0.27,72.31,0.82,221.13,1.56099623,219.52
2023,5,16,0,0,0,0,0,0,0,0,0,7.41,6.76,7.08,8.85,99.5,0.12,72.29,0.45,220.82,0.856644272,220.52
2023,5,16,1,0,0,0,0,0,0,0,0,6.82,6.17,6.49,8.61,100,0.05,72.27,0.22,300.26,0.418803867,338.2
2023,5,16,2,0,0,0,0,0,0,0,0,5.9,5.45,5.68,8.24,100,0.02,72.24,0.48,350.69,0.913753891,8.13
2023,5,16,3,0,0,0,0,0,0,0,0,5.28,4.76,5.02,7.81,100,0.01,72.22,0.62,7.21,1.180265442,16.94
2023,5,16,4,0,0,0,0,0,0,0,0,5.02,4.1,4.56,7.45,98.5,0,72.22,0.72,18.24,1.370630836,22.6
2023,5,16,5,0.04,0.03,0.12,2.9,3.4,0.43,0,0,5.13,3.41,4.27,7.08,92.81,0,72.24,0.81,16.17,1.54195969,20.03
2023,5,16,6,0.53,0.51,1.02,53.3,53.33,6.75,0.03,0.17,7.44,3.83,5.63,7.32,82.19,0,72.28,0.9,7,1.713288545,12.72
2023,5,16,7,1.41,1.41,2.03,154.67,156.67,19.98,0.28,1.4,10.55,3.31,6.93,7.08,64.19,0,72.34,0.74,326.65,1.408703915,329.53
2023,5,16,8,2.26,2.3,2.96,257.75,263.08,35.58,0.8,3.98,12.92,2.37,7.64,6.53,51,0,72.39,2.03,243.24,3.864417496,243.36
2023,5,16,9,2.94,3.06,3.74,343.58,352.67,49.22,1.45,7.38,14.58,2.32,8.45,6.53,45.38,0,72.41,3.24,235.7,6.167838761,235.58
2023,5,16,10,2.91,3.59,4.31,348.17,414.3,50.93,1.74,8.98,15.65,2.81,9.23,6.71,43.75,0,72.42,4.01,231.41,7.633652294,231.37
2023,5,16,11,3.23,3.92,4.65,387.52,453.6,57.73,2.12,11.3,16.26,3.51,9.89,7.02,43.94,0,72.4,4.48,228.67,8.528369645,228.67
2023,5,16,12,2.82,3.61,4.71,336.8,408.95,46.24,1.64,8.8,16.1,4.15,10.12,7.26,46.12,0.03,72.38,4.57,228.05,8.6996985,228.11
2023,5,16,13,2.47,3.42,4.51,296.23,385.05,40.07,1.39,7.1,15.57,4.66,10.12,7.57,49.31,0.15,72.35,4.41,227.94,8.39511387,227.99
2023,5,16,14,1.89,2.94,4.04,222.17,328.7,29.99,0.94,4.77,15.19,4.98,10.08,7.69,51.62,0.3,72.32,4.22,227.25,8.033419621,227.36
2023,5,16,15,1.57,2.26,3.36,184.42,251.17,24.02,0.63,3.25,14.55,5.15,9.85,7.81,54.44,0.46,72.3,3.98,224.44,7.576542676,224.5
2023,5,16,16,1,1.5,2.5,114.83,163.75,14.84,0.28,1.38,13.4,5.28,9.34,7.87,59.25,0.57,72.31,3.56,222.51,6.777008022,222.57
2023,5,16,17,0.52,0.68,1.51,55.98,71.62,7,0.07,0.33,12.16,5.41,8.79,7.93,64.94,0.53,72.34,2.96,222.86,5.634815659,222.87
2023,5,16,18,0.12,0.14,0.48,12.62,15.1,1.66,0.01,0.02,10.76,5.8,8.28,8.24,73.62,0.59,72.38,1.92,222.85,3.655015562,222.93
2023,5,16,19,0,0,0,0,0,0,0,0,9.55,6.41,7.98,8.67,84.12,0.28,72.43,0.79,216.53,1.503886612,219.81
2023,5,16,20,0,0,0,0,0,0,0,0,9.01,5.72,7.37,8.18,82.69,0.13,72.48,0.49,218.52,0.93279043,223
2023,5,16,21,0,0,0,0,0,0,0,0,8.57,5.36,6.96,8,82.88,0.04,72.49,0.18,262.57,0.342657709,265.1
2023,5,16,22,0,0,0,0,0,0,0,0,8.01,5.05,6.53,7.81,84.19,0.01,72.47,0.53,14.44,1.008936588,17.03
2023,5,16,23,0,0,0,0,0,0,0,0,7.37,4.62,6,7.57,85.44,0.01,72.45,0.82,24.85,1.56099623,27.1
2023,5,17,0,0,0,0,0,0,0,0,0,7.12,4.06,5.58,7.26,83.62,0.01,72.41,0.9,27.23,1.713288545,28.98
2023,5,17,1,0,0,0,0,0,0,0,0,7.25,3.5,5.37,7.02,79.56,0.01,72.37,0.87,23.81,1.656178927,25.79
2023,5,17,2,0,0,0,0,0,0,0,0,7.42,3.05,5.23,6.77,76.06,0.01,72.34,0.82,17.22,1.56099623,19.35
2023,5,17,3,0,0,0,0,0,0,0,0,7.48,2.73,5.1,6.59,73.88,0.01,72.34,0.77,11.65,1.465813533,13.02
2023,5,17,4,0,0,0,0,0,0,0,0,7.55,2.45,5,6.47,72,0.01,72.36,0.74,5.47,1.408703915,6.13
2023,5,17,5,0.04,0.04,0.12,3.62,4.02,0.54,0,0,7.56,2.26,4.91,6.35,70.88,0.01,72.39,0.71,4.45,1.351594296,5.27
2023,5,17,6,0.61,0.63,1.02,66.98,71,8.44,0.05,0.23,9.21,3.54,6.37,7.02,70.12,0,72.44,0.53,339.15,1.008936588,346.76
2023,5,17,7,1.43,1.54,2.04,167.25,180.5,22.98,0.36,1.75,11.82,3.96,7.89,7.2,60.44,0,72.49,1.01,258.34,1.922690478,258.91
2023,5,17,8,2.19,2.41,2.97,262.2,285.8,38.38,0.95,4.7,13.93,3.48,8.7,6.96,50.62,0,72.53,2.25,238.9,4.283221362,239.01
2023,5,17,9,2.44,3.13,3.74,301.75,370.45,45.38,1.43,7.4,15.69,3.55,9.62,6.96,45.31,0,72.56,3.18,231.98,6.053619525,232.21
2023,5,17,10,2.36,3.63,4.32,292.35,428.67,44.27,1.59,8.12,16.86,4.09,10.48,7.2,43.69,0.01,72.58,4.08,226.86,7.76690807,227.03
2023,5,17,11,2.65,3.92,4.65,337.88,463.5,51.45,1.99,10.45,17.4,4.84,11.12,7.63,44.44,0.04,72.58,4.7,224.87,8.947173512,224.95
2023,5,17,12,2.29,3.76,4.71,298.65,439.88,42.42,1.65,8.67,17.18,5.62,11.4,8.06,47.62,0.13,72.57,4.9,224.09,9.3279043,224.24
2023,5,17,13,1.57,3.54,4.51,203.48,411.62,28.96,1.06,5.42,16.68,6.25,11.46,8.42,51.31,0.27,72.54,4.81,223.62,9.156575445,223.71
2023,5,17,14,1.5,3.1,4.05,197.12,361.55,27.97,0.95,4.85,16.09,6.73,11.41,8.73,55.19,0.59,72.51,4.77,222.41,9.080429288,222.51
2023,5,17,15,1.16,2.44,3.36,150.62,283.35,21.23,0.61,3.17,15.17,7.17,11.17,8.97,60.44,0.96,72.49,4.61,219.92,8.775844657,219.97
2023,5,17,16,0.71,1.6,2.5,85.88,182.23,11.88,0.25,1.23,13.8,7.49,10.64,9.22,67.75,1.31,72.49,4.09,216.54,7.785944609,216.58
2023,5,17,17,0.42,0.79,1.52,48.23,87.85,6.48,0.07,0.35,12.26,7.81,10.04,9.46,77,1.73,72.51,3.36,212.29,6.396277234,212.22
2023,5,17,18,0.1,0.15,0.49,11,16.95,1.5,0.01,0.02,10.81,8.32,9.57,9.89,88.19,1.34,72.55,2.41,205.9,4.587805992,205.59
2023,5,17,19,0,0,0,0,0,0,0,0,9.89,8.75,9.32,10.19,97.06,1.63,72.6,1.72,198.27,3.274284775,197.01
2023,5,17,20,0,0,0,0,0,0,0,0,9.55,8.72,9.13,10.13,98.88,1.23,72.65,1.53,196.59,2.912590526,194.13
2023,5,17,21,0,0,0,0,0,0,0,0,9.33,8.74,9.04,10.13,100,0.72,72.7,1.31,200.28,2.49378666,196.42
2023,5,17,22,0,0,0,0,0,0,0,0,8.87,8.43,8.65,9.89,100,0.42,72.71,0.99,201.89,1.884617399,194.66
2023,5,17,23,0,0,0,0,0,0,0,0,8.37,7.97,8.17,9.64,100,0.25,72.69,0.5,201.8,0.951826969,193.39
2023,5,18,0,0,0,0,0,0,0,0,0,7.92,7.51,7.72,9.4,100,0.13,72.65,0.03,270,0.057109618,32.01
2023,5,18,1,0,0,0,0,0,0,0,0,7.29,6.77,7.03,8.97,100,0.06,72.6,0.43,0,0.818571194,4.2
2023,5,18,2,0,0,0,0,0,0,0,0,6.76,6.19,6.47,8.67,100,0.02,72.57,0.57,0.78,1.085082745,4.19
2023,5,18,3,0,0,0,0,0,0,0,0,6.44,5.62,6.02,8.3,99.94,0.01,72.56,0.57,6.25,1.085082745,9.27
2023,5,18,4,0,0,0,0,0,0,0,0,6.37,5.12,5.75,8,96.81,0.01,72.58,0.56,14.62,1.066046206,17.19
2023,5,18,5,0.04,0.03,0.13,2.88,3.35,0.41,0,0,6.32,4.68,5.5,7.75,94,0,72.6,0.63,29.12,1.199301981,28.72
2023,5,18,6,0.48,0.48,1.03,50.98,51.42,6.52,0.03,0.17,7.95,4.92,6.44,7.87,85.81,0.01,72.63,0.87,36.97,1.656178927,36.34
2023,5,18,7,1.25,1.29,2.04,140.05,145.6,17.96,0.27,1.3,10.75,4.83,7.79,7.75,70,0.01,72.65,0.18,344.74,0.342657709,352.65
2023,5,18,8,1.89,2.12,2.97,218.83,242.02,29.39,0.67,3.38,12.94,4.67,8.81,7.63,59.5,0,72.67,1.67,232.43,3.179102078,232.61
2023,5,18,9,2.33,2.84,3.75,278.65,328.1,38.59,1.14,5.9,14.87,4.79,9.83,7.63,52.62,0,72.68,2.75,236.36,5.235048331,236.49
2023,5,18,10,2.38,3.38,4.32,289.17,390.23,40.78,1.4,7.1,16.23,5.19,10.71,7.87,49.5,0,72.67,3.67,233.3,6.986409955,233.38
2023,5,18,11,2.57,3.74,4.65,321.77,435.92,46.23,1.73,8.98,17.07,5.75,11.41,8.18,48.75,0,72.64,4.34,228.79,8.261858094,228.94
2023,5,18,12,2.41,3.68,4.71,313.35,428.5,42.96,1.62,8.5,17.2,6.46,11.83,8.54,50.69,0.06,72.61,4.81,226.91,9.156575445,227
2023,5,18,13,1.88,3.44,4.51,234.38,398.17,32.86,1.17,5.98,16.55,7.16,11.85,8.97,55.31,0.15,72.58,4.82,227.43,9.175611985,227.62
2023,5,18,14,1.91,3.02,4.05,240.33,351.5,32.75,1.07,5.45,15.84,7.55,11.69,9.22,59.38,0.22,72.52,4.49,228.1,8.547406185,228.31
2023,5,18,15,1.46,2.37,3.37,182.8,276.02,24.97,0.68,3.52,15.16,7.7,11.43,9.34,62.81,0.33,72.48,4.08,228.8,7.76690807,229.02
2023,5,18,16,0.8,1.55,2.51,94.9,177.23,12.77,0.25,1.23,14.05,7.76,10.91,9.4,67.88,0.41,72.45,3.56,230.69,6.777008022,230.85
2023,5,18,17,0.53,0.79,1.53,60.35,89.45,7.78,0.08,0.4,12.74,7.89,10.32,9.52,74.62,0.44,72.44,3,234.32,5.710961816,234.54
2023,5,18,18,0.12,0.16,0.5,13.5,17.95,1.84,0.01,0.02,11.29,8.08,9.68,9.64,83.38,0.47,72.45,2.15,238.04,4.092855968,238.03
2023,5,18,19,0,0,0,0,0,0,0,0,10.08,8.35,9.22,9.83,92.38,0.5,72.49,1.33,241.93,2.531859738,241.08
2023,5,18,20,0,0,0,0,0,0,0,0,9.59,8.51,9.05,10.01,96.81,0.52,72.53,1.11,249.4,2.113055872,248.55
2023,5,18,21,0,0,0,0,0,0,0,0,9.24,8.6,8.92,10.07,99.81,0.39,72.55,0.88,256.58,1.675215466,257.18
2023,5,18,22,0,0,0,0,0,0,0,0,8.83,8.32,8.58,9.83,100,0.26,72.55,0.58,269.23,1.104119284,272.27
2023,5,18,23,0,0,0,0,0,0,0,0,8.41,8.01,8.21,9.64,100,0.18,72.53,0.44,290.67,0.837607733,295.62
2023,5,19,0,0,0,0,0,0,0,0,0,7.94,7.66,7.8,9.4,100,0.13,72.48,0.4,313.41,0.761461575,321.51
2023,5,19,1,0,0,0,0,0,0,0,0,7.49,7.27,7.38,9.16,100,0.1,72.44,0.44,327.45,0.837607733,335.36
2023,5,19,2,0,0,0,0,0,0,0,0,7.05,6.87,6.96,8.91,100,0.08,72.4,0.47,332.15,0.894717351,340.89
2023,5,19,3,0,0,0,0,0,0,0,0,6.58,6.26,6.42,8.54,100,0.07,72.37,0.49,348.16,0.93279043,354.73
2023,5,19,4,0,0,0,0,0,0,0,0,6.4,5.7,6.05,8.24,99,0.06,72.36,0.52,0,0.989900048,5.01
2023,5,19,5,0.04,0.04,0.13,3.1,4.05,0.46,0,0,6.41,5.22,5.81,7.93,95.62,0.04,72.37,0.52,10.3,0.989900048,13.93
2023,5,19,6,0.49,0.57,1.04,54.88,62.83,7.19,0.04,0.2,8.31,5.54,6.92,8.18,86.62,0,72.4,0.62,28.84,1.180265442,27.16
2023,5,19,7,1.15,1.45,2.05,132.55,164.35,18.05,0.28,1.38,11.04,4.76,7.9,7.81,68.81,0,72.43,0.36,248.43,0.685315418,251.9
2023,5,19,8,1.98,2.35,2.97,232.62,270.95,32.99,0.78,3.92,13.29,3.95,8.62,7.39,56.12,0,72.45,2.07,222.24,3.940563653,222.62
2023,5,19,9,2.69,3.11,3.75,321.25,359.55,46.66,1.41,7.3,14.93,3.87,9.4,7.32,50.12,0,72.46,3.24,219.72,6.167838761,219.89
2023,5,19,10,2.64,3.61,4.32,317.67,416.65,47.02,1.64,8.4,16.04,4.27,10.15,7.51,47.62,0,72.46,4.08,218.87,7.76690807,218.93
2023,5,19,11,2.74,3.94,4.65,341.1,455.88,50.84,1.91,10.02,16.65,4.87,10.76,7.69,47.19,0.03,72.45,4.57,218.26,8.6996985,218.26
2023,5,19,12,2.48,3.76,4.71,316,433.02,44.2,1.65,8.75,16.87,5.33,11.1,7.93,47.69,0.09,72.42,4.71,217.99,8.966210051,218.02
2023,5,19,13,2.22,3.59,4.51,275.95,412.83,39.02,1.39,7.12,16.86,5.36,11.11,7.87,47.62,0.16,72.38,4.79,217.04,9.118502366,217.11
2023,5,19,14,1.97,3.17,4.05,244.3,367,34.77,1.16,5.88,16.41,5.4,10.9,7.93,49.06,0.23,72.34,4.75,216.91,9.042356209,216.96
2023,5,19,15,1.57,2.5,3.37,200.3,290.33,27.86,0.77,4,15.41,5.41,10.41,7.93,52.31,0.3,72.31,4.71,216.17,8.966210051,216.19
2023,5,19,16,0.89,1.66,2.51,109.73,190.52,14.99,0.3,1.48,14.18,5.36,9.76,7.87,56.5,0.36,72.3,4.4,216.48,8.37607733,216.55
2023,5,19,17,0.51,0.86,1.54,61.7,97.7,8.58,0.09,0.45,12.72,5.4,9.06,7.93,62.38,0.38,72.3,3.76,215.61,7.15773881,215.81
2023,5,19,18,0.11,0.18,0.51,12.3,20.08,1.72,0.01,0.02,11.23,5.77,8.5,8.18,70.94,0.28,72.31,2.71,211.59,5.158902174,211.59
2023,5,19,19,0,0,0,0,0,0,0,0,10.12,6.22,8.16,8.48,79.5,0.25,72.35,1.72,206.8,3.274284775,206.16
2023,5,19,20,0,0,0,0,0,0,0,0,9.61,6.24,7.93,8.48,82.38,0.21,72.41,1.52,202.08,2.893553987,200.58
2023,5,19,21,0,0,0,0,0,0,0,0,9.15,6.09,7.62,8.42,83.88,0.14,72.45,0.96,191.22,1.827507781,187.59
2023,5,19,22,0,0,0,0,0,0,0,0,8.26,5.86,7.05,8.24,87.69,0.07,72.45,0.42,164.93,0.799534654,144.54
2023,5,19,23,0,0,0,0,0,0,0,0,7.23,5.43,6.33,8.06,91.5,0.03,72.42,0.2,96.58,0.380730788,82.76
2023,5,20,0,0,0,0,0,0,0,0,0,6.43,4.92,5.67,7.81,93.75,0.02,72.38,0.23,43.6,0.437840406,45.47
2023,5,20,1,0,0,0,0,0,0,0,0,5.76,4.51,5.14,7.63,95.56,0.01,72.34,0.34,35.54,0.647242339,38.51
2023,5,20,2,0,0,0,0,0,0,0,0,5.3,4.09,4.69,7.39,96,0,72.3,0.43,34.56,0.818571194,36.95
2023,5,20,3,0,0,0,0,0,0,0,0,4.93,3.62,4.27,7.14,95.31,0,72.27,0.51,39.35,0.970863509,40.91
2023,5,20,4,0,0,0,0,0,0,0,0,4.62,3.15,3.88,6.9,94.25,0,72.26,0.54,42.66,1.027973127,43.81
2023,5,20,5,0.05,0.04,0.13,3.65,4.33,0.53,0,0,4.48,2.69,3.58,6.71,92.06,0,72.27,0.66,40.67,1.2564116,42.03
2023,5,20,6,0.61,0.6,1.04,66.05,66.77,8.27,0.05,0.23,7.05,3.37,5.21,7.08,81.56,0,72.3,0.64,44.5,1.218338521,45
2023,5,20,7,1.51,1.5,2.05,171.05,172.9,23.17,0.34,1.7,10.43,2.01,6.22,6.41,58.5,0,72.34,0.27,157.89,0.513986563,150.95
2023,5,20,8,2.36,2.39,2.98,273.8,278.05,39.52,0.92,4.58,12.85,0.77,6.81,5.74,44.81,0,72.35,1.93,212.28,3.674052102,212.28
2023,5,20,9,2.64,3.11,3.75,316.23,360.12,46.51,1.42,7.35,14.73,0.81,7.77,5.74,39.5,0,72.37,3.13,215.44,5.958436828,215.42
2023,5,20,10,2.71,3.61,4.32,336.27,423.62,50.38,1.77,9.02,15.9,1.39,8.65,5.92,38.12,0,72.38,4.02,215.91,7.652688834,215.88
2023,5,20,11,2.7,3.91,4.65,333.85,456,49.9,1.85,9.83,16.58,2.08,9.33,6.23,38.25,0,72.38,4.54,215.82,8.642588882,215.77
2023,5,20,12,2.66,3.73,4.71,330.17,428.4,47.1,1.72,9.2,16.79,2.78,9.78,6.53,39.62,0,72.38,4.74,214.92,9.02331967,214.92
2023,5,20,13,2.44,3.49,4.51,297.73,399.4,41.49,1.48,7.52,16.83,3.2,10.02,6.71,40.69,0,72.36,4.92,213.54,9.365977378,213.53
2023,5,20,14,2.07,2.93,4.05,245.27,330.33,33.2,1.05,5.33,16.44,3.45,9.94,6.84,42.5,0,72.35,4.96,212.79,9.442123536,212.8
2023,5,20,15,1.55,2.27,3.37,182.05,254.9,24.28,0.64,3.33,15.71,3.59,9.65,6.96,44.94,0,72.34,4.79,213.43,9.118502366,213.49
2023,5,20,16,0.99,1.54,2.52,115.48,172.38,15.22,0.3,1.48,14.55,3.58,9.07,6.9,48.38,0,72.34,4.4,215.16,8.37607733,215.25
2023,5,20,17,0.56,0.75,1.54,62.05,82,8,0.09,0.4,13.12,3.59,8.36,6.96,53.25,0,72.35,3.74,216.51,7.119665731,216.67
2023,5,20,18,0.14,0.16,0.52,15.75,17.88,2.09,0.01,0.02,11.55,4.15,7.85,7.26,61.88,0.09,72.38,2.56,215.58,4.873354083,215.88
2023,5,20,19,0,0,0,0,0,0,0,0,10.23,5.03,7.62,7.81,72.62,0.1,72.43,1.24,213.99,2.360530884,214.95
2023,5,20,20,0,0,0,0,0,0,0,0,9.81,4.94,7.37,7.75,74.31,0.04,72.49,1.05,212.28,1.998836636,215.01
2023,5,20,21,0,0,0,0,0,0,0,0,9.28,4.77,7.02,7.63,75.94,0.02,72.54,0.78,209.89,1.484850072,209.89
2023,5,20,22,0,0,0,0,0,0,0,0,8.88,4.6,6.74,7.57,76.94,0.02,72.56,0.63,195.75,1.199301981,188.21
2023,5,20,23,0,0,0,0,0,0,0,0,8.38,4.46,6.42,7.45,78.75,0.02,72.54,0.43,172.61,0.818571194,159.62
2023,5,21,0,0,0,0,0,0,0,0,0,7.73,4.2,5.96,7.32,80.88,0.01,72.5,0.28,149.86,0.533023103,128.33
2023,5,21,1,0,0,0,0,0,0,0,0,7.27,3.87,5.57,7.2,81.69,0.01,72.46,0.19,104.62,0.361694248,84.4
2023,5,21,2,0,0,0,0,0,0,0,0,6.93,3.58,5.25,7.02,81.88,0.01,72.43,0.2,67.38,0.380730788,58.71
2023,5,21,3,0,0,0,0,0,0,0,0,6.57,3.26,4.91,6.9,82.19,0.01,72.41,0.28,43.88,0.533023103,42.27
2023,5,21,4,0,0,0,0,0,0,0,0,6.06,3.01,4.53,6.77,83.62,0.01,72.41,0.39,30.17,0.742425036,31.64
2023,5,21,5,0.04,0.04,0.14,3.5,4.02,0.52,0,0,5.62,2.76,4.19,6.65,84.81,0.01,72.42,0.56,25.5,1.066046206,29.32
2023,5,21,6,0.52,0.53,1.05,56.88,59.08,7.33,0.04,0.2,7.57,3.25,5.41,6.96,77.62,0.06,72.45,0.92,28.53,1.751361624,31.27
2023,5,21,7,1.31,1.38,2.06,149.2,159.38,19.84,0.3,1.48,10.75,2.26,6.51,6.47,57.94,0.03,72.46,0.68,31.87,1.294484678,32.8
2023,5,21,8,2.06,2.25,2.98,241.33,262.75,33.95,0.8,4,13.62,0.83,7.23,5.74,42.88,0.02,72.48,1.34,218.14,2.550896278,218.32
2023,5,21,9,2.6,2.99,3.75,312.62,349.92,45.34,1.37,7.08,15.55,0.79,8.16,5.74,37.62,0.02,72.49,3.04,216.96,5.787107974,217.13
2023,5,21,10,2.65,3.49,4.32,322.88,408.2,47.38,1.65,8.48,16.58,1.56,9.07,6.04,37.12,0.03,72.52,4.24,216,8.0714927,216.16
2023,5,21,11,2.49,3.78,4.65,309.85,443.25,45.56,1.7,8.98,17.01,2.47,9.74,6.41,38.44,0.07,72.54,4.75,215.7,9.042356209,215.79
2023,5,21,12,1.79,3.52,4.71,232.92,406.75,31.59,1.14,6.05,16.99,3.29,10.14,6.77,40.69,0.12,72.53,4.85,215.76,9.232721603,215.71
2023,5,21,13,1.83,3.37,4.51,234.98,390.83,32.28,1.16,5.83,16.69,3.83,10.26,7.08,43.12,0.15,72.51,4.72,215.64,8.985246591,215.7
2023,5,21,14,1.25,2.84,4.06,157.17,326.05,21.06,0.66,3.35,16.02,4.17,10.09,7.2,46.06,0.15,72.49,4.42,215.43,8.414150409,215.42
2023,5,21,15,1.08,2.27,3.38,137.73,261.35,18.3,0.49,2.58,15.3,4.34,9.83,7.32,48.81,0.12,72.47,3.97,216.92,7.557506137,216.78
2023,5,21,16,0.85,1.52,2.52,104.45,173.52,14.04,0.28,1.4,14.44,4.37,9.41,7.32,51.75,0.09,72.45,3.38,219.09,6.434350313,218.95
2023,5,21,17,0.47,0.73,1.55,52.62,81.77,6.7,0.07,0.35,13.37,4.5,8.93,7.39,56,0.07,72.46,2.69,220.64,5.120829095,220.5
2023,5,21,18,0.13,0.16,0.52,13.85,17.98,1.9,0.01,0.02,12,5.33,8.66,7.93,65.44,0.07,72.5,1.56,220.94,2.969700144,220.8
2023,5,21,19,0,0,0,0,0,0,0,0,10.74,5.06,7.9,7.75,69.69,0.04,72.54,0.77,213.05,1.465813533,213.9
2023,5,21,20,0,0,0,0,0,0,0,0,10.44,4.6,7.52,7.51,68.75,0.02,72.6,0.21,197.74,0.399767327,203.55
2023,5,21,21,0,0,0,0,0,0,0,0,9.68,4.53,7.1,7.45,72.12,0.01,72.65,0.36,46.74,0.685315418,45.54
2023,5,21,22,0,0,0,0,0,0,0,0,8.94,4.26,6.6,7.32,74.25,0,72.66,0.66,38.23,1.2564116,39.08
2023,5,21,23,0,0,0,0,0,0,0,0,8.42,3.87,6.15,7.08,74.88,0,72.65,0.85,33.4,1.618105848,34.73
2023,5,22,0,0,0,0,0,0,0,0,0,8.3,3.32,5.81,6.84,72.62,0,72.62,0.93,29.8,1.770398163,30.73
2023,5,22,1,0,0,0,0,0,0,0,0,8.44,2.75,5.59,6.59,69.06,0,72.58,0.95,24.25,1.808471242,24.81
2023,5,22,2,0,0,0,0,0,0,0,0,8.6,2.26,5.44,6.35,66,0,72.53,0.97,17.27,1.846544321,17.9
2023,5,22,3,0,0,0,0,0,0,0,0,8.58,1.83,5.21,6.16,64.06,0,72.5,1,13.6,1.903653939,13.64
2023,5,22,4,0,0,0,0,0,0,0,0,8.31,1.33,4.82,5.92,62.88,0,72.5,1.05,11.14,1.998836636,11.21
2023,5,22,5,0.05,0.04,0.14,3.75,3.77,0.54,0,0,8.01,0.83,4.42,5.74,61.88,0,72.51,1.15,11,2.18920203,11.22
2023,5,22,6,0.52,0.5,1.05,53.2,53.42,6.76,0.04,0.17,9.7,2.75,6.23,6.71,64.5,0,72.53,1.21,16.1,2.303421266,13.7
2023,5,22,7,1.32,1.33,2.06,144.17,147.23,18.48,0.27,1.33,13.24,1.58,7.41,6.23,47.31,0,72.56,1.29,358.26,2.455713581,358.64
2023,5,22,8,2.16,2.2,2.98,244.67,249.62,33.33,0.77,3.77,16.19,0.38,8.29,5.74,36.25,0,72.6,0.96,305.75,1.827507781,305.97
2023,5,22,9,2.78,2.95,3.75,324.45,338.75,46.07,1.36,6.98,18.54,0.01,9.28,5.62,30.5,0,72.62,1.66,243.07,3.160065538,242.97
2023,5,22,10,2.89,3.47,4.32,341.85,398.5,49.16,1.66,8.75,19.72,0.87,10.3,5.98,30.31,0,72.63,3.16,224.4,6.015546446,224.69
2023,5,22,11,2.99,3.75,4.65,363.9,431.1,52.2,1.93,10.2,19.97,2.58,11.27,6.77,33.69,0,72.65,4.36,221.66,8.299931173,221.92
2023,5,22,12,2.14,3.45,4.71,263.48,389.55,34.84,1.25,6.7,19.8,4.11,11.95,7.51,37.81,0,72.65,4.89,221.82,9.30886776,222.14
2023,5,22,13,1.4,3.27,4.51,174.17,369.38,23.45,0.8,4.08,19.51,5.14,12.33,8,41,0.03,72.63,4.91,221.45,9.346940839,221.68
2023,5,22,14,1.12,2.83,4.06,140.62,319.7,18.64,0.59,2.95,18.79,5.88,12.33,8.36,44.75,0.13,72.6,4.64,221.39,8.832954276,221.53
2023,5,22,15,0.89,2.18,3.38,107.33,244.02,13.88,0.36,1.9,17.86,6.37,12.12,8.61,48.75,0.29,72.58,4.13,221.4,7.862090767,221.45
